,Open Day,HOUR_ENDING,LZ_HOUSTON,ACTUAL_LZ_SOUTH_HOUSTON
802,06/13/2024,9,14.24,
803,06/13/2024,9,13.46,
804,06/13/2024,10,13.44,
805,06/13/2024,10,14.05,
806,06/13/2024,10,14.58,
807,06/13/2024,10,17.05,
808,06/13/2024,11,26.66,
809,06/13/2024,11,28.82,
810,06/13/2024,11,25.57,
811,06/13/2024,11,28.79,
812,06/13/2024,12,30.57,
813,06/13/2024,12,45.84,
814,06/13/2024,12,54.07,
815,06/13/2024,12,45.77,
816,06/13/2024,13,48.33,
817,06/13/2024,13,50.59,
818,06/13/2024,13,62.77,
819,06/13/2024,13,78.2,
820,06/13/2024,14,66.16,
821,06/13/2024,14,66.59,
822,06/13/2024,14,67.5,
823,06/13/2024,14,85.27,
824,06/13/2024,15,68.66,
825,06/13/2024,15,70.6,
826,06/13/2024,15,73.37,
827,06/13/2024,15,72.92,
828,06/13/2024,16,64.37,
829,06/13/2024,16,70.1,
830,06/13/2024,16,63.73,
831,06/13/2024,16,69.74,
832,06/13/2024,17,81.87,
833,06/13/2024,17,75.53,
834,06/13/2024,17,68.17,
835,06/13/2024,17,70.38,
836,06/13/2024,18,65.49,
837,06/13/2024,18,66.89,
838,06/13/2024,18,78.38,
839,06/13/2024,18,72.06,
840,06/13/2024,19,78.16,
841,06/13/2024,19,81.41,
842,06/13/2024,19,65.48,
843,06/13/2024,19,49.7,
844,06/13/2024,20,58.86,
845,06/13/2024,20,87.39,
846,06/13/2024,20,87.28,
847,06/13/2024,20,85.25,
848,06/13/2024,21,95.56,
849,06/13/2024,21,90.79,
850,06/13/2024,21,75.68,
851,06/13/2024,21,74.94,
852,06/13/2024,22,54.92,
853,06/13/2024,22,37.47,
854,06/13/2024,22,33.48,
855,06/13/2024,22,27.26,
856,06/13/2024,23,29.78,
857,06/13/2024,23,39.21,
858,06/13/2024,23,45.54,
859,06/13/2024,23,36.5,
860,06/13/2024,24,32.57,
861,06/13/2024,24,29.74,
862,06/13/2024,24,25.71,
863,06/13/2024,24,25.34,
864,06/14/2024,1,27.67,
865,06/14/2024,1,27.34,
866,06/14/2024,1,24.47,
867,06/14/2024,1,23.91,
868,06/14/2024,2,24.48,
869,06/14/2024,2,23.88,
870,06/14/2024,2,23.05,
871,06/14/2024,2,23.13,
872,06/14/2024,3,23.61,
873,06/14/2024,3,23.15,
874,06/14/2024,3,22.78,
875,06/14/2024,3,22.22,
876,06/14/2024,4,21.38,
877,06/14/2024,4,21.02,
878,06/14/2024,4,19.68,
879,06/14/2024,4,19.11,
880,06/14/2024,5,20.98,
881,06/14/2024,5,21.43,
882,06/14/2024,5,21.24,
883,06/14/2024,5,21.17,
884,06/14/2024,6,21.18,
885,06/14/2024,6,21.28,
886,06/14/2024,6,21.62,
887,06/14/2024,6,23.52,
888,06/14/2024,7,25.36,
889,06/14/2024,7,24.61,
890,06/14/2024,7,24.05,
891,06/14/2024,7,22.88,
892,06/14/2024,8,21.6,
893,06/14/2024,8,19.53,
894,06/14/2024,8,18.9,
895,06/14/2024,8,18.4,
896,06/14/2024,9,17.97,
897,06/14/2024,9,16.77,
898,06/14/2024,9,16.32,
899,06/14/2024,9,15.6,
900,06/14/2024,10,19.26,
901,06/14/2024,10,19.57,
902,06/14/2024,10,20.11,
903,06/14/2024,10,21.06,
904,06/14/2024,11,33.01,
905,06/14/2024,11,47.47,
906,06/14/2024,11,56.6,
907,06/14/2024,11,50.75,
908,06/14/2024,12,49.37,
909,06/14/2024,12,40.12,
910,06/14/2024,12,44.2,
911,06/14/2024,12,59.8,
912,06/14/2024,13,60.65,
913,06/14/2024,13,48.41,
914,06/14/2024,13,62.26,
915,06/14/2024,13,61.73,
916,06/14/2024,14,65.61,
917,06/14/2024,14,57.96,
918,06/14/2024,14,62.61,
919,06/14/2024,14,70.33,
920,06/14/2024,15,59.9,
921,06/14/2024,15,63.03,
922,06/14/2024,15,63.61,
923,06/14/2024,15,63.48,
924,06/14/2024,16,58.35,
925,06/14/2024,16,44.81,
926,06/14/2024,16,49.79,
927,06/14/2024,16,37.68,
928,06/14/2024,17,31.78,
929,06/14/2024,17,27.21,
930,06/14/2024,17,26.51,
931,06/14/2024,17,25.65,
932,06/14/2024,18,28.04,
933,06/14/2024,18,27.51,
934,06/14/2024,18,25.01,
935,06/14/2024,18,22.83,
936,06/14/2024,19,23.47,
937,06/14/2024,19,23.17,
938,06/14/2024,19,25.18,
939,06/14/2024,19,31.31,
940,06/14/2024,20,32.16,
941,06/14/2024,20,56.14,
942,06/14/2024,20,66.62,
943,06/14/2024,20,87.56,
944,06/14/2024,21,73.73,
945,06/14/2024,21,78.82,
946,06/14/2024,21,73.74,
947,06/14/2024,21,55.33,
948,06/14/2024,22,52.11,
949,06/14/2024,22,43.67,
950,06/14/2024,22,38.6,
951,06/14/2024,22,32.36,
952,06/14/2024,23,31.47,
953,06/14/2024,23,32.11,
954,06/14/2024,23,31.07,
955,06/14/2024,23,28.28,
956,06/14/2024,24,32.35,
957,06/14/2024,24,29.12,
958,06/14/2024,24,27.7,
959,06/14/2024,24,26.75,
960,06/15/2024,1,29.97,
961,06/15/2024,1,29.26,
962,06/15/2024,1,26.67,
963,06/15/2024,1,24.36,
964,06/15/2024,2,26.88,
965,06/15/2024,2,27.09,
966,06/15/2024,2,23.7,
967,06/15/2024,2,23.14,
968,06/15/2024,3,21.99,
969,06/15/2024,3,22.21,
970,06/15/2024,3,21.93,
971,06/15/2024,3,22.95,
972,06/15/2024,4,22.17,
973,06/15/2024,4,21.39,
974,06/15/2024,4,20.35,
975,06/15/2024,4,20.69,
976,06/15/2024,5,21.03,
977,06/15/2024,5,21.72,
978,06/15/2024,5,21.19,
979,06/15/2024,5,21.8,
980,06/15/2024,6,24.74,
981,06/15/2024,6,25.37,
982,06/15/2024,6,26.29,
983,06/15/2024,6,27.4,
984,06/15/2024,7,27.21,
985,06/15/2024,7,27.33,
986,06/15/2024,7,26.79,
987,06/15/2024,7,24.51,
988,06/15/2024,8,24.24,
989,06/15/2024,8,21.65,
990,06/15/2024,8,20.3,
991,06/15/2024,8,18.14,
992,06/15/2024,9,16.95,
993,06/15/2024,9,16.97,
994,06/15/2024,9,16.98,
995,06/15/2024,9,16.56,
996,06/15/2024,10,17.04,
997,06/15/2024,10,16.4,
998,06/15/2024,10,15.0,
999,06/15/2024,10,15.16,
1000,06/15/2024,11,15.28,
1001,06/15/2024,11,17.67,
1002,06/15/2024,11,18.4,
1003,06/15/2024,11,18.71,
1004,06/15/2024,12,22.78,
1005,06/15/2024,12,25.08,
1006,06/15/2024,12,22.93,
1007,06/15/2024,12,23.71,
1008,06/15/2024,13,24.67,
1009,06/15/2024,13,25.42,
1010,06/15/2024,13,41.19,
1011,06/15/2024,13,37.02,
1012,06/15/2024,14,36.36,
1013,06/15/2024,14,27.41,
1014,06/15/2024,14,30.23,
1015,06/15/2024,14,28.36,
1016,06/15/2024,15,29.04,
1017,06/15/2024,15,28.28,
1018,06/15/2024,15,32.72,
1019,06/15/2024,15,35.8,
1020,06/15/2024,16,36.15,
1021,06/15/2024,16,39.93,
1022,06/15/2024,16,46.4,
1023,06/15/2024,16,35.77,
1024,06/15/2024,17,41.96,
1025,06/15/2024,17,32.46,
1026,06/15/2024,17,28.62,
1027,06/15/2024,17,27.03,
1028,06/15/2024,18,24.99,
1029,06/15/2024,18,25.84,
1030,06/15/2024,18,23.82,
1031,06/15/2024,18,24.5,
1032,06/15/2024,19,25.82,
1033,06/15/2024,19,24.24,
1034,06/15/2024,19,25.91,
1035,06/15/2024,19,27.16,
1036,06/15/2024,20,29.77,
1037,06/15/2024,20,33.54,
1038,06/15/2024,20,38.34,
1039,06/15/2024,20,48.77,
1040,06/15/2024,21,44.1,
1041,06/15/2024,21,37.31,
1042,06/15/2024,21,31.63,
1043,06/15/2024,21,28.94,
1044,06/15/2024,22,26.48,
1045,06/15/2024,22,24.49,
1046,06/15/2024,22,23.28,
1047,06/15/2024,22,23.31,
1048,06/15/2024,23,23.67,
1049,06/15/2024,23,22.58,
1050,06/15/2024,23,20.94,
1051,06/15/2024,23,20.54,
1052,06/15/2024,24,19.58,
1053,06/15/2024,24,20.95,
1054,06/15/2024,24,20.58,
1055,06/15/2024,24,20.29,
1056,06/16/2024,1,20.98,
1057,06/16/2024,1,23.8,
1058,06/16/2024,1,21.91,
1059,06/16/2024,1,21.27,
1060,06/16/2024,2,20.02,
1061,06/16/2024,2,20.39,
1062,06/16/2024,2,19.8,
1063,06/16/2024,2,19.1,
1064,06/16/2024,3,19.16,
1065,06/16/2024,3,18.6,
1066,06/16/2024,3,18.31,
1067,06/16/2024,3,17.59,
1068,06/16/2024,4,17.49,
1069,06/16/2024,4,17.94,
1070,06/16/2024,4,17.67,
1071,06/16/2024,4,16.57,
1072,06/16/2024,5,16.34,
1073,06/16/2024,5,16.9,
1074,06/16/2024,5,17.04,
1075,06/16/2024,5,17.91,
1076,06/16/2024,6,17.87,
1077,06/16/2024,6,20.01,
1078,06/16/2024,6,19.89,
1079,06/16/2024,6,19.86,
1080,06/16/2024,7,18.77,
1081,06/16/2024,7,16.78,
1082,06/16/2024,7,15.23,
1083,06/16/2024,7,14.74,
1084,06/16/2024,8,15.14,
1085,06/16/2024,8,12.59,
1086,06/16/2024,8,10.6,
1087,06/16/2024,8,5.69,
1088,06/16/2024,9,10.25,
1089,06/16/2024,9,9.93,
1090,06/16/2024,9,11.49,
1091,06/16/2024,9,12.66,
1092,06/16/2024,10,14.06,
1093,06/16/2024,10,15.26,
1094,06/16/2024,10,15.8,
1095,06/16/2024,10,18.52,
1096,06/16/2024,11,20.65,
1097,06/16/2024,11,21.25,
1098,06/16/2024,11,20.9,
1099,06/16/2024,11,21.58,
1100,06/16/2024,12,21.73,
1101,06/16/2024,12,22.47,
1102,06/16/2024,12,22.79,
1103,06/16/2024,12,22.94,
1104,06/16/2024,13,22.99,
1105,06/16/2024,13,25.52,
1106,06/16/2024,13,26.15,
1107,06/16/2024,13,23.84,
1108,06/16/2024,14,24.65,
1109,06/16/2024,14,25.84,
1110,06/16/2024,14,34.17,
1111,06/16/2024,14,37.33,
1112,06/16/2024,15,41.62,
1113,06/16/2024,15,33.03,
1114,06/16/2024,15,25.41,
1115,06/16/2024,15,25.24,
1116,06/16/2024,16,56.81,
1117,06/16/2024,16,29.64,
1118,06/16/2024,16,25.32,
1119,06/16/2024,16,34.76,
1120,06/16/2024,17,40.53,
1121,06/16/2024,17,32.6,
1122,06/16/2024,17,43.5,
1123,06/16/2024,17,60.36,
1124,06/16/2024,18,48.85,
1125,06/16/2024,18,42.81,
1126,06/16/2024,18,30.8,
1127,06/16/2024,18,39.1,
1128,06/16/2024,19,24.37,
1129,06/16/2024,19,24.97,
1130,06/16/2024,19,26.87,
1131,06/16/2024,19,26.34,
1132,06/16/2024,20,48.95,
1133,06/16/2024,20,52.35,
1134,06/16/2024,20,60.41,
1135,06/16/2024,20,67.46,
1136,06/16/2024,21,86.34,
1137,06/16/2024,21,45.93,
1138,06/16/2024,21,31.15,
1139,06/16/2024,21,29.06,
1140,06/16/2024,22,27.3,
1141,06/16/2024,22,27.14,
1142,06/16/2024,22,25.47,
1143,06/16/2024,22,25.06,
1144,06/16/2024,23,26.98,
1145,06/16/2024,23,25.53,
1146,06/16/2024,23,23.03,
1147,06/16/2024,23,23.27,
1148,06/16/2024,24,22.82,
1149,06/16/2024,24,23.31,
1150,06/16/2024,24,23.34,
1151,06/16/2024,24,22.6,
1152,06/17/2024,1,23.99,
1153,06/17/2024,1,24.98,
1154,06/17/2024,1,24.06,
1155,06/17/2024,1,22.69,
1156,06/17/2024,2,22.3,
1157,06/17/2024,2,22.72,
1158,06/17/2024,2,22.48,
1159,06/17/2024,2,21.76,
1160,06/17/2024,3,22.36,
1161,06/17/2024,3,22.35,
1162,06/17/2024,3,22.03,
1163,06/17/2024,3,22.04,
1164,06/17/2024,4,22.28,
1165,06/17/2024,4,22.42,
1166,06/17/2024,4,21.92,
1167,06/17/2024,4,22.04,
1168,06/17/2024,5,22.15,
1169,06/17/2024,5,21.84,
1170,06/17/2024,5,21.86,
1171,06/17/2024,5,21.43,
1172,06/17/2024,6,23.28,
1173,06/17/2024,6,23.07,
1174,06/17/2024,6,23.52,
1175,06/17/2024,6,23.21,
1176,06/17/2024,7,28.93,
1177,06/17/2024,7,26.17,
1178,06/17/2024,7,23.88,
1179,06/17/2024,7,23.39,
1180,06/17/2024,8,23.32,
1181,06/17/2024,8,22.48,
1182,06/17/2024,8,21.23,
1183,06/17/2024,8,20.58,
1184,06/17/2024,9,21.6,
1185,06/17/2024,9,21.12,
1186,06/17/2024,9,19.43,
1187,06/17/2024,9,21.26,
1188,06/17/2024,10,22.1,
1189,06/17/2024,10,22.04,
1190,06/17/2024,10,22.53,
1191,06/17/2024,10,23.88,
1192,06/17/2024,11,24.65,
1193,06/17/2024,11,33.7,
1194,06/17/2024,11,54.42,
1195,06/17/2024,11,26.85,
1196,06/17/2024,12,42.34,
1197,06/17/2024,12,84.14,
1198,06/17/2024,12,72.61,
1199,06/17/2024,12,66.58,
1200,06/17/2024,13,87.3,
1201,06/17/2024,13,106.96,
1202,06/17/2024,13,108.75,
1203,06/17/2024,13,118.53,
1204,06/17/2024,14,147.34,
1205,06/17/2024,14,78.48,
1206,06/17/2024,14,45.41,
1207,06/17/2024,14,26.56,
1208,06/17/2024,15,33.3,
1209,06/17/2024,15,40.77,
1210,06/17/2024,15,40.94,
1211,06/17/2024,15,31.68,
1212,06/17/2024,16,40.78,
1213,06/17/2024,16,48.23,
1214,06/17/2024,16,37.74,
1215,06/17/2024,16,32.93,
1216,06/17/2024,17,24.45,
1217,06/17/2024,17,26.26,
1218,06/17/2024,17,27.87,
1219,06/17/2024,17,42.6,
1220,06/17/2024,18,23.81,
1221,06/17/2024,18,26.39,
1222,06/17/2024,18,39.92,
1223,06/17/2024,18,93.27,
1224,06/17/2024,19,43.7,
1225,06/17/2024,19,37.76,
1226,06/17/2024,19,40.37,
1227,06/17/2024,19,44.75,
1228,06/17/2024,20,54.45,
1229,06/17/2024,20,57.43,
1230,06/17/2024,20,59.02,
1231,06/17/2024,20,47.56,
1232,06/17/2024,21,30.38,
1233,06/17/2024,21,27.75,
1234,06/17/2024,21,26.84,
1235,06/17/2024,21,27.36,
1236,06/17/2024,22,27.63,
1237,06/17/2024,22,27.7,
1238,06/17/2024,22,28.87,
1239,06/17/2024,22,25.24,
1240,06/17/2024,23,23.96,
1241,06/17/2024,23,24.11,
1242,06/17/2024,23,22.09,
1243,06/17/2024,23,21.23,
1244,06/17/2024,24,22.04,
1245,06/17/2024,24,22.2,
1246,06/17/2024,24,21.98,
1247,06/17/2024,24,22.17,
1248,06/18/2024,1,22.22,
1249,06/18/2024,1,22.5,
1250,06/18/2024,1,21.41,
1251,06/18/2024,1,20.66,
1252,06/18/2024,2,21.27,
1253,06/18/2024,2,21.2,
1254,06/18/2024,2,20.05,
1255,06/18/2024,2,20.21,
1256,06/18/2024,3,19.61,
1257,06/18/2024,3,19.54,
1258,06/18/2024,3,18.86,
1259,06/18/2024,3,18.76,
1260,06/18/2024,4,19.06,
1261,06/18/2024,4,19.34,
1262,06/18/2024,4,18.79,
1263,06/18/2024,4,17.82,
1264,06/18/2024,5,17.5,
1265,06/18/2024,5,17.55,
1266,06/18/2024,5,17.06,
1267,06/18/2024,5,17.88,
1268,06/18/2024,6,20.53,
1269,06/18/2024,6,21.22,
1270,06/18/2024,6,21.8,
1271,06/18/2024,6,21.67,
1272,06/18/2024,7,29.38,
1273,06/18/2024,7,32.05,
1274,06/18/2024,7,31.14,
1275,06/18/2024,7,23.52,
1276,06/18/2024,8,18.97,
1277,06/18/2024,8,17.36,
1278,06/18/2024,8,16.29,
1279,06/18/2024,8,16.25,
1280,06/18/2024,9,16.18,
1281,06/18/2024,9,15.28,
1282,06/18/2024,9,15.57,
1283,06/18/2024,9,14.74,
1284,06/18/2024,10,15.0,
1285,06/18/2024,10,17.05,
1286,06/18/2024,10,21.72,
1287,06/18/2024,10,25.35,
1288,06/18/2024,11,31.51,
1289,06/18/2024,11,32.16,
1290,06/18/2024,11,35.92,
1291,06/18/2024,11,24.12,
1292,06/18/2024,12,22.73,
1293,06/18/2024,12,25.08,
1294,06/18/2024,12,22.39,
1295,06/18/2024,12,21.82,
1296,06/18/2024,13,37.44,
1297,06/18/2024,13,28.7,
1298,06/18/2024,13,25.36,
1299,06/18/2024,13,24.41,
1300,06/18/2024,14,24.36,
1301,06/18/2024,14,22.05,
1302,06/18/2024,14,21.65,
1303,06/18/2024,14,27.09,
1304,06/18/2024,15,30.79,
1305,06/18/2024,15,29.59,
1306,06/18/2024,15,26.24,
1307,06/18/2024,15,26.65,
1308,06/18/2024,16,23.03,
1309,06/18/2024,16,27.43,
1310,06/18/2024,16,22.61,
1311,06/18/2024,16,21.85,
1312,06/18/2024,17,24.7,
1313,06/18/2024,17,33.97,
1314,06/18/2024,17,23.8,
1315,06/18/2024,17,37.13,
1316,06/18/2024,18,68.94,
1317,06/18/2024,18,95.31,
1318,06/18/2024,18,49.94,
1319,06/18/2024,18,65.01,
1320,06/18/2024,19,41.08,
1321,06/18/2024,19,32.53,
1322,06/18/2024,19,24.31,
1323,06/18/2024,19,23.65,
1324,06/18/2024,20,31.26,
1325,06/18/2024,20,34.84,
1326,06/18/2024,20,45.89,
1327,06/18/2024,20,47.39,
1328,06/18/2024,21,33.81,
1329,06/18/2024,21,29.87,
1330,06/18/2024,21,31.54,
1331,06/18/2024,21,34.85,
1332,06/18/2024,22,30.41,
1333,06/18/2024,22,38.28,
1334,06/18/2024,22,26.39,
1335,06/18/2024,22,23.3,
1336,06/18/2024,23,21.68,
1337,06/18/2024,23,22.19,
1338,06/18/2024,23,22.42,
1339,06/18/2024,23,21.23,
1340,06/18/2024,24,21.29,
1341,06/18/2024,24,20.98,
1342,06/18/2024,24,20.92,
1343,06/18/2024,24,20.34,
1344,06/19/2024,1,23.37,
1345,06/19/2024,1,22.34,
1346,06/19/2024,1,21.35,
1347,06/19/2024,1,20.53,
1348,06/19/2024,2,19.67,
1349,06/19/2024,2,17.62,
1350,06/19/2024,2,17.48,
1351,06/19/2024,2,17.22,
1352,06/19/2024,3,17.02,
1353,06/19/2024,3,16.7,
1354,06/19/2024,3,16.6,
1355,06/19/2024,3,16.63,
1356,06/19/2024,4,17.02,
1357,06/19/2024,4,18.72,
1358,06/19/2024,4,18.17,
1359,06/19/2024,4,16.98,
1360,06/19/2024,5,17.45,
1361,06/19/2024,5,17.7,
1362,06/19/2024,5,18.63,
1363,06/19/2024,5,18.5,
1364,06/19/2024,6,20.37,
1365,06/19/2024,6,21.37,
1366,06/19/2024,6,21.5,
1367,06/19/2024,6,22.11,
1368,06/19/2024,7,22.94,
1369,06/19/2024,7,23.73,
1370,06/19/2024,7,22.52,
1371,06/19/2024,7,22.53,
1372,06/19/2024,8,22.4,
1373,06/19/2024,8,27.84,
1374,06/19/2024,8,22.5,
1375,06/19/2024,8,21.64,
1376,06/19/2024,9,22.01,
1377,06/19/2024,9,22.57,
1378,06/19/2024,9,22.71,
1379,06/19/2024,9,20.66,
1380,06/19/2024,10,22.61,
1381,06/19/2024,10,22.31,
1382,06/19/2024,10,23.29,
1383,06/19/2024,10,22.96,
1384,06/19/2024,11,22.33,
1385,06/19/2024,11,22.35,
1386,06/19/2024,11,22.16,
1387,06/19/2024,11,22.6,
1388,06/19/2024,12,22.68,
1389,06/19/2024,12,24.54,
1390,06/19/2024,12,23.75,
1391,06/19/2024,12,22.87,
1392,06/19/2024,13,23.11,
1393,06/19/2024,13,22.4,
1394,06/19/2024,13,21.86,
1395,06/19/2024,13,22.35,
1396,06/19/2024,14,22.64,
1397,06/19/2024,14,28.1,
1398,06/19/2024,14,41.81,
1399,06/19/2024,14,22.75,
1400,06/19/2024,15,22.3,
1401,06/19/2024,15,23.83,
1402,06/19/2024,15,23.71,
1403,06/19/2024,15,21.33,
1404,06/19/2024,16,22.85,
1405,06/19/2024,16,23.09,
1406,06/19/2024,16,23.15,
1407,06/19/2024,16,22.25,
1408,06/19/2024,17,22.32,
1409,06/19/2024,17,22.69,
1410,06/19/2024,17,22.38,
1411,06/19/2024,17,21.65,
1412,06/19/2024,18,19.91,
1413,06/19/2024,18,19.78,
1414,06/19/2024,18,15.87,
1415,06/19/2024,18,16.55,
1416,06/19/2024,19,15.56,
1417,06/19/2024,19,15.78,
1418,06/19/2024,19,14.96,
1419,06/19/2024,19,16.05,
1420,06/19/2024,20,15.22,
1421,06/19/2024,20,17.02,
1422,06/19/2024,20,21.03,
1423,06/19/2024,20,20.62,
1424,06/19/2024,21,21.29,
1425,06/19/2024,21,21.49,
1426,06/19/2024,21,22.13,
1427,06/19/2024,21,22.45,
1428,06/19/2024,22,23.5,
1429,06/19/2024,22,22.28,
1430,06/19/2024,22,21.91,
1431,06/19/2024,22,21.57,
1432,06/19/2024,23,21.62,
1433,06/19/2024,23,21.21,
1434,06/19/2024,23,20.04,
1435,06/19/2024,23,19.22,
1436,06/19/2024,24,18.76,
1437,06/19/2024,24,18.7,
1438,06/19/2024,24,18.05,
1439,06/19/2024,24,16.08,
1440,06/20/2024,1,18.12,
1441,06/20/2024,1,17.28,
1442,06/20/2024,1,18.39,
1443,06/20/2024,1,18.23,
1444,06/20/2024,2,20.05,
1445,06/20/2024,2,20.54,
1446,06/20/2024,2,21.17,
1447,06/20/2024,2,21.04,
1448,06/20/2024,3,22.75,
1449,06/20/2024,3,22.94,
1450,06/20/2024,3,23.81,
1451,06/20/2024,3,24.07,
1452,06/20/2024,4,23.95,
1453,06/20/2024,4,25.54,
1454,06/20/2024,4,27.59,
1455,06/20/2024,4,27.35,
1456,06/20/2024,5,26.69,
1457,06/20/2024,5,28.17,
1458,06/20/2024,5,28.79,
1459,06/20/2024,5,28.75,
1460,06/20/2024,6,32.51,
1461,06/20/2024,6,32.76,
1462,06/20/2024,6,35.21,
1463,06/20/2024,6,29.71,
1464,06/20/2024,7,41.08,
1465,06/20/2024,7,34.64,
1466,06/20/2024,7,36.79,
1467,06/20/2024,7,39.84,
1468,06/20/2024,8,34.16,
1469,06/20/2024,8,43.03,
1470,06/20/2024,8,34.39,
1471,06/20/2024,8,28.46,
1472,06/20/2024,9,26.72,
1473,06/20/2024,9,33.4,
1474,06/20/2024,9,38.23,
1475,06/20/2024,9,26.59,
1476,06/20/2024,10,26.85,
1477,06/20/2024,10,25.13,
1478,06/20/2024,10,31.67,
1479,06/20/2024,10,32.9,
1480,06/20/2024,11,38.33,
1481,06/20/2024,11,44.14,
1482,06/20/2024,11,51.16,
1483,06/20/2024,11,29.84,
1484,06/20/2024,12,27.72,
1485,06/20/2024,12,29.06,
1486,06/20/2024,12,32.86,
1487,06/20/2024,12,39.24,
1488,06/20/2024,13,34.44,
1489,06/20/2024,13,69.87,
1490,06/20/2024,13,32.19,
1491,06/20/2024,13,23.24,
1492,06/20/2024,14,22.66,
1493,06/20/2024,14,27.37,
1494,06/20/2024,14,25.11,
1495,06/20/2024,14,26.29,
1496,06/20/2024,15,36.88,
1497,06/20/2024,15,29.04,
1498,06/20/2024,15,30.45,
1499,06/20/2024,15,25.63,
1500,06/20/2024,16,32.94,
1501,06/20/2024,16,43.22,
1502,06/20/2024,16,46.23,
1503,06/20/2024,16,29.88,
1504,06/20/2024,17,27.24,
1505,06/20/2024,17,23.03,
1506,06/20/2024,17,29.71,
1507,06/20/2024,17,36.64,
1508,06/20/2024,18,26.74,
1509,06/20/2024,18,36.36,
1510,06/20/2024,18,28.28,
1511,06/20/2024,18,30.27,
1512,06/20/2024,19,28.19,
1513,06/20/2024,19,25.65,
1514,06/20/2024,19,33.52,
1515,06/20/2024,19,38.51,
1516,06/20/2024,20,46.96,
1517,06/20/2024,20,55.72,
1518,06/20/2024,20,89.71,
1519,06/20/2024,20,82.98,
1520,06/20/2024,21,45.05,
1521,06/20/2024,21,69.01,
1522,06/20/2024,21,67.04,
1523,06/20/2024,21,54.71,
1524,06/20/2024,22,61.94,
1525,06/20/2024,22,35.25,
1526,06/20/2024,22,30.69,
1527,06/20/2024,22,29.51,
1528,06/20/2024,23,33.66,
1529,06/20/2024,23,31.09,
1530,06/20/2024,23,25.23,
1531,06/20/2024,23,24.62,
1532,06/20/2024,24,24.01,
1533,06/20/2024,24,24.17,
1534,06/20/2024,24,23.5,
1535,06/20/2024,24,22.05,
1536,06/21/2024,1,22.58,
1537,06/21/2024,1,22.36,
1538,06/21/2024,1,22.48,
1539,06/21/2024,1,21.56,
1540,06/21/2024,2,21.74,
1541,06/21/2024,2,21.75,
1542,06/21/2024,2,21.59,
1543,06/21/2024,2,21.08,
1544,06/21/2024,3,20.96,
1545,06/21/2024,3,20.38,
1546,06/21/2024,3,20.89,
1547,06/21/2024,3,19.69,
1548,06/21/2024,4,20.4,
1549,06/21/2024,4,20.08,
1550,06/21/2024,4,20.83,
1551,06/21/2024,4,21.77,
1552,06/21/2024,5,21.37,
1553,06/21/2024,5,21.43,
1554,06/21/2024,5,21.68,
1555,06/21/2024,5,22.0,
1556,06/21/2024,6,22.24,
1557,06/21/2024,6,22.08,
1558,06/21/2024,6,22.23,
1559,06/21/2024,6,22.46,
1560,06/21/2024,7,22.47,
1561,06/21/2024,7,22.25,
1562,06/21/2024,7,22.24,
1563,06/21/2024,7,22.17,
1564,06/21/2024,8,22.2,
1565,06/21/2024,8,22.3,
1566,06/21/2024,8,21.82,
1567,06/21/2024,8,19.91,
1568,06/21/2024,9,19.97,
1569,06/21/2024,9,17.75,
1570,06/21/2024,9,16.37,
1571,06/21/2024,9,15.55,
1572,06/21/2024,10,15.12,
1573,06/21/2024,10,15.03,
1574,06/21/2024,10,15.01,
1575,06/21/2024,10,15.72,
1576,06/21/2024,11,15.55,
1577,06/21/2024,11,16.03,
1578,06/21/2024,11,16.58,
1579,06/21/2024,11,16.69,
1580,06/21/2024,12,19.74,
1581,06/21/2024,12,21.7,
1582,06/21/2024,12,21.95,
1583,06/21/2024,12,22.48,
1584,06/21/2024,13,22.68,
1585,06/21/2024,13,21.72,
1586,06/21/2024,13,22.97,
1587,06/21/2024,13,22.83,
1588,06/21/2024,14,28.84,
1589,06/21/2024,14,25.44,
1590,06/21/2024,14,24.17,
1591,06/21/2024,14,23.88,
1592,06/21/2024,15,25.83,
1593,06/21/2024,15,30.72,
1594,06/21/2024,15,32.57,
1595,06/21/2024,15,28.8,
1596,06/21/2024,16,28.72,
1597,06/21/2024,16,30.18,
1598,06/21/2024,16,29.18,
1599,06/21/2024,16,26.24,
1600,06/21/2024,17,24.17,
1601,06/21/2024,17,23.94,
1602,06/21/2024,17,24.31,
1603,06/21/2024,17,24.46,
1604,06/21/2024,18,23.05,
1605,06/21/2024,18,23.25,
1606,06/21/2024,18,22.34,
1607,06/21/2024,18,22.17,
1608,06/21/2024,19,22.55,
1609,06/21/2024,19,22.64,
1610,06/21/2024,19,22.89,
1611,06/21/2024,19,29.74,
1612,06/21/2024,20,26.03,
1613,06/21/2024,20,46.47,
1614,06/21/2024,20,43.35,
1615,06/21/2024,20,64.43,
1616,06/21/2024,21,40.67,
1617,06/21/2024,21,47.5,
1618,06/21/2024,21,53.16,
1619,06/21/2024,21,45.79,
1620,06/21/2024,22,33.07,
1621,06/21/2024,22,27.6,
1622,06/21/2024,22,26.59,
1623,06/21/2024,22,25.32,
1624,06/21/2024,23,24.86,
1625,06/21/2024,23,23.64,
1626,06/21/2024,23,23.48,
1627,06/21/2024,23,23.51,
1628,06/21/2024,24,23.54,
1629,06/21/2024,24,22.32,
1630,06/21/2024,24,21.55,
1631,06/21/2024,24,20.43,
1632,06/22/2024,1,20.15,
1633,06/22/2024,1,18.82,
